#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_valesdir;Valesdir;Valesdir;Valesdir;;Valesdir;;;;;;;;;x
b_valesdir_adj;Valesdirian;;valesdirer;;;;;;;;;;;x
b_vandravandra;Vandravandra;Vandravandra;Vandravandra;;Vandravandra;;;;;;;;;x
b_vandravandra_adj;Vandravandran;;vandravandrer;;;;;;;;;;;x
b_vanuavatu;Vanuavatu;Vanuavatu;Vanuavatu;;Vanuavatu;;;;;;;;;x
b_vanuavatu_adj;Vanuavatian;;vanuavater;;;;;;;;;;;x
b_vatukoula;Vatukoula;Vatukoula;Vatukoula;;Vatukoula;;;;;;;;;x
b_vatukoula_adj;Vatukoulan;;vatukouler;;;;;;;;;;;x
b_verate;Verate;Verate;Verate;;Verate;;;;;;;;;x
b_verate_adj;Veratean;;verater;;;;;;;;;;;x
b_veverao;Veverao;Veverao;Veverao;;Veverao;;;;;;;;;x
b_veverao_adj;Veverian;;veverer;;;;;;;;;;;x
b_volivoli;Volivoli;Volivoli;Volivoli;;Volivoli;;;;;;;;;x
b_volivoli_adj;Volivolian;;volivoler;;;;;;;;;;;x
b_votua;Votua;Votua;Votua;;Votua;;;;;;;;;x
b_votua_adj;Votuan;;voter;;;;;;;;;;;x
b_votualevu;Votualevu;Votualevu;Votualevu;;Votualevu;;;;;;;;;x
b_votualevu_adj;Votualevian;;votualever;;;;;;;;;;;x
b_voua;Voua;Voua;Voua;;Voua;;;;;;;;;x
b_voua_adj;Vouan;;ver;;;;;;;;;;;x
b_vuake;Vuake;Vuake;Vuake;;Vuake;;;;;;;;;x
b_vuake_adj;Vuakean;;vuaker;;;;;;;;;;;x
b_vuma;Vuma;Vuma;Vuma;;Vuma;;;;;;;;;x
b_vuma_adj;Vuman;;vumer;;;;;;;;;;;x
b_vunisea;Vunisea;Vunisea;Vunisea;;Vunisea;;;;;;;;;x
b_vunisea_adj;Vunisean;;vuniser;;;;;;;;;;;x
b_walung;Walung;Walung;Walung;;Walung;;;;;;;;;x
b_walung_adj;Walungian;;walunger;;;;;;;;;;;x
b_wanyaan;Wanyaan;Wanyaan;Wanyaan;;Wanyaan;;;;;;;;;x
b_wanyaan_adj;Wanyaanian;;wanyaaner;;;;;;;;;;;x
b_we;We;We;We;;We;;;;;;;;;x
b_we_adj;Wean;;wer;;;;;;;;;;;x
b_weno;Weno;Weno;Weno;;Weno;;;;;;;;;x
b_weno_adj;Wenian;;wener;;;;;;;;;;;x
b_whitesands;Whitesands;Whitesands;Whitesands;;Whitesands;;;;;;;;;x
b_whitesands_adj;Whitesandsian;;whitesandser;;;;;;;;;;;x
b_wiwatoul;Wiwatoul;Wiwatoul;Wiwatoul;;Wiwatoul;;;;;;;;;x
b_wiwatoul_adj;Wiwatoulian;;wiwatouler;;;;;;;;;;;x
b_woleai;Woleai;Woleai;Woleai;;Woleai;;;;;;;;;x
b_woleai_adj;Wolian;;woler;;;;;;;;;;;x
b_wotho;Wotho;Wotho;Wotho;;Wotho;;;;;;;;;x
b_wotho_adj;Wothian;;wother;;;;;;;;;;;x
b_wotje;Wotje;Wotje;Wotje;;Wotje;;;;;;;;;x
b_wotje_adj;Wotjean;;wotjer;;;;;;;;;;;x
b_yadua;Yadua;Yadua;Yadua;;Yadua;;;;;;;;;x
b_yadua_adj;Yaduan;;yader;;;;;;;;;;;x
b_yageta;Yageta;Yageta;Yageta;;Yageta;;;;;;;;;x
b_yageta_adj;Yagetan;;yageter;;;;;;;;;;;x
b_yaren;Yaren;Yaren;Yaren;;Yaren;;;;;;;;;x
b_yaren_adj;Yarenian;;yarener;;;;;;;;;;;x
b_yenarpon;Yenarpon;Yenarpon;Yenarpon;;Yenarpon;;;;;;;;;x
b_yenarpon_adj;Yenarponian;;yenarponer;;;;;;;;;;;x
b_yigo;Yigo;Yigo;Yigo;;Yigo;;;;;;;;;x
b_yigo_adj;Yigian;;yiger;;;;;;;;;;;x
b_yogwye;Yogwye;Yogwye;Yogwye;;Yogwye;;;;;;;;;x
b_yogwye_adj;Yogwyean;;yogwer;;;;;;;;;;;x
